Author,URL,Points
omarbalzar,https://steemit.com/blocktradesworldcup/@omarbalzar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
okean123,https://steemit.com/blocktradesworldcup/@okean123/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
nin0000,https://steemit.com/blocktradesworldcup/@nin0000/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mushthafakamal,https://steemit.com/blocktradesworldcup/@mushthafakamal/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-18ff9dd82e457,2
muklisin,https://steemit.com/blocktradesworldcup/@muklisin/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mozer,https://steemit.com/blocktradesworldcup/@mozer/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
moon32walker,https://steemit.com/blocktradesworldcup/@moon32walker/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
molarity,https://steemit.com/blocktradesworldcup/@molarity/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mineopoly,https://steemit.com/blocktradesworldcup/@mineopoly/my-selections-for-the-quarter-finals-blocktrades-worldcup,2
mhdriza,https://steemit.com/blocktradesworldcup/@mhdriza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mamenk,https://steemit.com/blocktradesworldcup/@mamenk/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mahlil88,https://steemit.com/blocktradesworldcup/@mahlil88/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
madushanka,https://steemit.com/blocktradesworldcup/@madushanka/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
madara-uciha,https://steemit.com/blocktradesworldcup/@madara-uciha/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-1207dd6088e5,2
louis88,https://steemit.com/blocktradesworldcup/@louis88/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
kroby31,https://steemit.com/blocktradesworldcup/@kroby31/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
khalis,https://steemit.com/bloktradesworldcup/@khalis/the-bloktrades-worldcup-my-selections-for-the-quater-finals-0ca7777c906d6,2
karenmckersie,https://steemit.com/blocktradesworldcup/@karenmckersie/the-blocktrades-world-cup-my-selections-for-the-quarter-final,2
joelagbo,https://steemit.com/blocktradesworldcup/@joelagbo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-ad193792193fa,2
isnochys,https://steemit.com/blocktradesworldcup/@isnochys/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
imam03,https://steemit.com/blocktradesworldcup/@imam03/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-a668fdd71a012,2
hatoto,https://steemit.com/blocktradesworldcup/@hatoto/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
elteamgordo,https://steemit.com/blocktradesworldcup/@elteamgordo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
dwaeji-aizelle,https://steemit.com/blocktradesworldcup/@dwaeji-aizelle/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
doctor-cog-diss,https://steemit.com/blocktradesworldcup/@doctor-cog-diss/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
deliberator,https://steemit.com/blocktradesworldcup/@deliberator/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
deathcloud,https://steemit.com/blocktradesworldcup/@deathcloud/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
danishmobeen,https://steemit.com/blocktradesworldcup/@danishmobeen/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-danishmobeen-96a80773805f3est,2
danieltarache,https://steemit.com/blocktradesworldcup/@danieltarache/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
culinaryevening,https://steemit.com/blocktradesworldcup/@culinaryevening/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
costanza,https://steemit.com/blocktradesworldcup/@costanza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
bukharisulaiman,https://steemit.com/blocktradesworldcup/@bukharisulaiman/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
bruzzy,https://steemit.com/blocktradesworldcup/@bruzzy/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
bangmimi,https://steemit.com/blocktradesworldcup/@bangmimi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-00c56742e0bdf,2
bangbadem,https://steemit.com/blocktradesworldcup/@bangbadem/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
bakti,https://steemit.com/blocktradesworldcup/@bakti/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
arabson1990,https://steemit.com/blocktradesworldcup/@arabson1990/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
akbarsanjani,https://steemit.com/blocktradesworldcup/@akbarsanjani/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-a4d3f8cbddc07,2
adimantong,https://steemit.com/blocktradesworldcup/@adimantong/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-f55a252071494,2
zilin,https://steemit.com/blocktradesworldcup/@zilin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
zidane7,https://steemit.com/blocktradesworldcup/@zidane7/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-e14deaa7cdbeb,2
zacr7,https://steemit.com/blocktradesworldcup/@zacr7/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9edb002a2f5cd,2
wn4,https://steemit.com/blocktradesworldcup/@wn4/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b65aa967a1a3a,2
wilhb81,https://steemit.com/blocktradesworldcup/@wilhb81/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
warkha,https://steemit.com/blocktradesworldcup/@warkha/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-802500f8d4e19,2
wa2qr,https://steemit.com/blocktradesworldcup/@wa2qr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b8d550aaafb59,2
umc,https://steemit.com/blocktradesworldcup/@umc/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-4272f0d5b6d15,2
themanualbot,https://steemit.com/blocktradesworldcup/@themanualbot/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sury,https://steemit.com/blocktradesworldcup/@sury/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-35461e8a163a7,2
rsk07,https://steemit.com/blocktradesworldcup/@rsk07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-7b5e2358ab8c2,2
rarakhan,https://steemit.com/blocktradesworldcup/@rarakhan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-3c0d47e7132eb,2
ramonoropeza,https://steemit.com/blocktradesworldcup/@ramonoropeza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
raja07,https://steemit.com/blocktradesworldcup/@raja07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9b39299e6b27c,2
rahmatjay,https://steemit.com/blocktradesworldcup/@rahmatjay/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0a707cf76b481,2
radid,https://steemit.com/blocktradesworldcup/@radid/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-78610625b38ef,2
postpromot,https://steemit.com/blocktradesworldcup/@postpromot/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-f1563a75f2a94,2
neihy05,https://steemit.com/blocktradesworldcup/@neihy05/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
nansyiv,https://steemit.com/blocktradesworldcup/@nansyiv/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-6d21ba6c62d5e,2
muslemnur,https://steemit.com/blocktradesworldcup/@muslemnur/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0e41856ab309,2
mudawaly,https://steemit.com/blocktradesworldcup/@mudawaly/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-274fb64204551,2
mudakhan,https://steemit.com/blocktradesworldcup/@mudakhan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-8435579087bc7,2
messi01,https://steemit.com/blocktradesworldcup/@messi01/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9338b821ad808,2
mercurybo,https://steemit.com/blocktradesworldcup/@mercurybo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-aa4c7fd1f80f7,2
maurocostarica,https://steemit.com/blocktradesworldcup/@maurocostarica/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
marzuki.iba,https://steemit.com/blocktradesworldcup/@marzuki.iba/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-d1f153f2ba3f2,2
mandoga,https://steemit.com/blocktradesworldcup/@mandoga/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-48496c3afcb08,2
lover-steem,https://steemit.com/blocktradeswordcub/@lover-steem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
leomolina,https://steemit.com/blocktradesworldcup/@leomolina/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
lena88,https://steemit.com/blocktradesworldcup/@lena88/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-bdab252de8cee,2
laqsking,https://steemit.com/blocktradesworldcup/@laqsking/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
khauri,https://steemit.com/blocktradesworldcup/@khauri/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-a63a48a010871,2
junr,https://steemit.com/blocktradesworldcup/@junr/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
juanwhite,https://steemit.com/blocktradesworldcup/@juanwhite/my-selections-for-the-quarter-finals-blocktrades-world-cup,2
hornblende,https://steemit.com/blocktradesworldcup/@hornblende/the-blocktrades-world-cup-my-selection-for-quarterfinals,2
getboots,https://steemit.com/blocktradesworldcup/@getboots/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-0816f5f561224,2
erune,https://steemit.com/blocktradesworldcup/@erune/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
engchitchat,https://steemit.com/blocktradesworldcup/@engchitchat/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
cr07,https://steemit.com/blocktradesworldcup/@cr07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-36b77689cd549,2
classic07,https://steemit.com/blocktradesworldcup/@classic07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-cf0368d0d8dbd,2
chori,https://steemit.com/blocktradesworldcup/@chori/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-99826e05588fe,2
bale02,https://steemit.com/blocktradesworldcup/@bale02/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-8dce82868754c,2
azam07,https://steemit.com/blocktradesworldcup/@azam07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-ab98196d5e253,2
auliasweet82,https://steemit.com/blocktradesworldcup/@auliasweet82/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
archildo,https://steemit.com/blocktradesworldcup/@archildo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
ana07,https://steemit.com/blocktradesworldcup/@ana07/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-374ca6a1b41b9,2
airdropking,https://steemit.com/blocktradesworldcup/@airdropking/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
stea90,https://steemit.com/blocktradesworldcup/@stea90/the-blocktrades-world-cup-my-selections-for-the-quarter-finals,2
sciack,https://steemit.com/blocktradesworldcup/@sciack/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
sandroe,https://steemit.com/blocktradesworldcup/@sandroe/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-7b2d6bd363e0a,2
redlembo,https://steemit.com/blocktradesworldcup/@redlembo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-643740689a732,2
pagliozzo,https://steemit.com/blocktradesworldcup/@pagliozzo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
oscarfranco06,https://steemit.com/blocktradesworldcup/@oscarfranco06/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
musicayfarandula,https://steemit.com/blocktradesworldcup/@musicayfarandula/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
maryelis,https://steemit.com/blocktradesworldcup/@maryelis/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
mad-runner,https://steemit.com/blocktradesworldcup/@mad-runner/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-mad-runner,2
heartbeat1515,https://steemit.com/blocktradesworldcup/@heartbeat1515/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-heartbeat1515,2
harmen,https://steemit.com/blocktradesworldcup/@harmen/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-e8728b7891cda,2
eduagf1,https://steemit.com/blocktradesworldcup/@eduagf1/the-title-of-your-post-must-be-the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
cengizhan61,https://steemit.com/blocktradesworldcup/@cengizhan61/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
adeyemidrey,https://steemit.com/blocktradesworldcup/@adeyemidrey/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b02af19b168b3,2
roxyca,https://steemit.com/blocktradesworldcup/@roxyca/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
r00sj3,https://steemit.com/blocktradesworldcup/@r00sj3/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
piccolinnom1,https://steemit.com/blocktradesworldcup/@piccolinnom1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
paomrp,https://steemit.com/blocktradesworldcup/@paomrp/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
nnaachlam,https://steemit.com/blocktradesworldcup/@nnaachlam/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
josediccus,https://steemit.com/blocktradesworldcup/@josediccus/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
jlordc,https://steemit.com/blocktradesworldcup/@jlordc/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-34cd70b46c9d2est,2
drayhazz,https://steemit.com/blocktradesworldcup/@drayhazz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
dotwin1981,https://steemit.com/blocktradesworldcup/@dotwin1981/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
tarazkp,https://steemit.com/blocktradesworldcup/@tarazkp/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
djamidjalal,https://steemit.com/blocktradesworldcup/@djamidjalal/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
daiky69,https://steemit.com/blocktradesworldcup/@daiky69/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-4e308ae729ab5,2
ibrah87,https://steemit.com/blocktradesworldcup/@ibrah87/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
hadassa,https://steemit.com/blocktradesworldcup/@hadassa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
marylin,https://steemit.com/blocktradesworldcup/@marylin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,2
yume1,https://steemit.com/blocktradesworldcup/@yume1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
patymm,https://steemit.com/blocktradesworldcup/@patymm/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ojmg,https://steemit.com/blocktradesworldcup/@ojmg/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
luiskywalker,https://steemit.com/blocktradesworldcup/@luiskywalker/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
hispeedimagins,https://steemit.com/blocktradesworldcup/@hispeedimagins/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
gniksivart,https://steemit.com/blocktradesworldcup/@gniksivart/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
andreinamayo,https://steemit.com/blocktradesworldcup/@andreinamayo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
zoneboy,https://steemit.com/blocktradesworldcup/@zoneboy/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
wizzybright,https://steemit.com/blocktradesworldcup/@wizzybright/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
warpedpoetic,https://steemit.com/blocktradesworldcup/@warpedpoetic/blocktrades-world-cup-or-my-selection-of-the-quarter-finals,1
victorsilab,https://steemit.com/blocktradesworldcup/@victorsilab/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
travoved,https://steemit.com/blocktradesworldcup/@travoved/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tahsin0223,https://steemit.com/blocktradesworldcup/@tahsin0223/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
stevenmosoes,https://steemit.com/blocktradesworldcup/@stevenmosoes/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
steemgame,https://steemit.com/blocktradesworldcup/@steemgame/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
steelman,https://steemit.com/blocktradesworldcup/@steelman/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
skepticology,https://steemit.com/blocktradesworldcup/@skepticology/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
shuta,https://steemit.com/blocktradesworldcup/@shuta/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-7ecdfba007567,1
shikamaru,https://steemit.com/blocktradesworldcup/@shikamaru/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
sevinwilson,https://steemit.com/blocktradesworldcup/@sevinwilson/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
schlees,https://steemit.com/blocktradesworldcup/@schlees/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
saladyn276,https://steemit.com/blocktradesworldcup/@saladyn276/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
saddam93,https://steemit.com/blocktradesworldcup/@saddam93/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
rolsonpatison,https://steemit.com/blocktradesworldcup/@rolsonpatison/bloctrades-world-cup-or-my-selections-for-the-quarter-finals,1
rizkydemora,https://steemit.com/blocktradesworldcup/@rizkydemora/world-cup-or-my-selections-for-the-quarter-finals-1eb007956017a,1
reimerlin,https://steemit.com/blocktradesworldcup/@reimerlin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
ralr11,https://steemit.com/blocktradesworldcup/@ralr11/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
pits7,https://steemit.com/blocktradesworldcup/@pits7/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
pele23,https://steemit.com/blocktradesworldcup/@pele23/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
opeyemioguns,https://steemit.com/blocktradesworldcup/@opeyemioguns/the-blocktrades-worldcup-or-my-selection,1
naideth,https://steemit.com/blocktradesworldcup/@naideth/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
nadilchairi,https://steemit.com/blocktradesworldcup/@nadilchairi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
mrzurkon,https://steemit.com/blocktradesworldcup/@mrzurkon/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
miti,https://steemit.com/blocktradesworldcup/@miti/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b4b4a41f6a278est,1
luc.real,https://steemit.com/blocktradesworldcup/@luc.real/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
lovablesoul,https://steemit.com/blocktradesworldcup/@lovablesoul/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
long888,https://steemit.com/blocktradesworldcup/@long888/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-43c2ec271e834,1
korexe,https://steemit.com/blocktradesworldcup/@korexe/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-9ed3e307b9b87,1
kanizkhan,https://steemit.com/blocktradesworldcup/@kanizkhan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
kamchore,https://steemit.com/blocktradesworldcup/@kamchore/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-a9cbda1dfa265,1
juanmolina,https://steemit.com/blocktradesworldcup/@juanmolina/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
joromi,https://steemit.com/blocktradesworldcup/@joromi/my-blocktrades-world-cup-or-my-selections-for-the-quarter-final,1
jjrodrigz13,https://steemit.com/blocktradesworldcup/@jjrodrigz13/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
jesusdrp,https://steemit.com/blocktradesworldcup/@jesusdrp/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
inlakech,https://steemit.com/blocktradesworldcup/@inlakech/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-4d5fb2496466c,1
indrameong2,https://steemit.com/blocktradesworldcup/@indrameong2/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-b80e486f8bca3,1
helpyou,https://steemit.com/blocktradesworldcup/@helpyou/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
helmilanscape,https://steemit.com/blocktradesworldcup/@helmilanscape/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
hanshotfirst,https://steemit.com/blocktradesworldcup/@hanshotfirst/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-and-a-little-about-the-movie-victory,1
hafis,https://steemit.com/blocktradesworldcup/@hafis/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
gorekster,https://steemit.com/blocktrades/@gorekster/the-blocktrades-world-cup-my-selections-for-the-quarter-finals-f1686807433b2,1
focusfit,https://steemit.com/blocktradesworldcup/@focusfit/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
farkparck,https://steemit.com/blocktradesworldcup/@farkparck/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
endacliquers,https://steemit.com/blocktradesworldcup/@endacliquers/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-3abc327f77a4e,1
elhadi,https://steemit.com/blocktradesworldcup/@elhadi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
dontador,https://steemit.com/blocktradesworldcup/@dontador/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
deltasteem,https://steemit.com/blocktradesworldcup/@deltasteem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-4b375ece5a86e,1
darruiz,https://steemit.com/busy/@darruiz/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
cunigarro,https://steemit.com/blocktradesworldcup/@cunigarro/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
crypto-econom1st,https://steemit.com/blocktradesworldcup/@crypto-econom1st/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
coinkaka,https://steemit.com/blocktradesworldcup/@coinkaka/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
city-of-dresden,https://steemit.com/blocktradesworldcup/@city-of-dresden/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
chehkuna,https://steemit.com/blocktradesworldcup/@chehkuna/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-d6e5f5cfd484b,1
chamudiliyanage,https://steemit.com/blocktradesworldcup/@chamudiliyanage/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
cepas,https://steemit.com/blocktradesworldcup/@cepas/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
cekmailna,https://steemit.com/blocktradesworldcup/@cekmailna/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-dc3c6c6225508,1
catheria,https://steemit.com/blocktradesworldcup/@catheria/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
calitoo,https://steemit.com/blocktradesworldcup/@calitoo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
byllan,https://steemit.com/blocktradesworldcup/@byllan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-f2b84c2a9f486est,1
brigadelpg,https://steemit.com/blocktradesworldcup/@brigadelpg/world-cup-or-my-selections-for-the-quarter-finals,1
aulnyaksyabandi,https://steemit.com/blocktradesworldcup/@aulnyaksyabandi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-c914ea5abbb77,1
atta09,https://steemit.com/blocktradesworldcup/@atta09/world-cup-or-my-selections-for-the-quarter-finals,1
anouk.nox,https://steemit.com/blocktradesworldcup/@anouk.nox/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
anis09,https://steemit.com/blocktradesworldcup/@anis09/world-cup-or-my-selections-for-the-quarter-finals,1
amirtheawesome1,https://steemit.com/blocktradeworldcup/@amirtheawesome1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
amico,https://steemit.com/blocktradesworldcup/@amico/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
alandesignart,https://steemit.com/blocktradesworldcup/@alandesignart/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
alamboge,https://steemit.com/blocktradesworldcup/@alamboge/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
afolwalex,https://steemit.com/blocktradesworldcup/@afolwalex/be-the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
abiproud,https://steemit.com/blocktradesworldcup/@abiproud/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
vitafl02,https://steemit.com/blocktradesworldcup/@vitafl02/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
victorleung,https://steemit.com/blocktradesworldcup/@victorleung/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
valentin86,https://steemit.com/blocktradesworldcup/@valentin86/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
tcapit,https://steemit.com/blocktradesworldcup/@tcapit/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
steem-reward,https://steemit.com/blocktradesworldcup/@steem-reward/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
steem.lumens,https://steemit.com/blocktradesworldcup/@steem.lumens/the-blocktradesworld-cup-or-my-selections-for-the-quarter-finals-c162fa0edb534,1
steeemlover,https://steemit.com/blocktradesworldcup/@steeemlover/the-blocktrades-world-cup-my-selections-for-the-quarter-final,1
slwzl,https://steemit.com/blocktradesworldcup/@slwzl/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
sir-lionel,https://steemit.com/blocktradesworldcup/@sir-lionel/blocktrades-world-cup-or-mis-selecciones-para-los-cuartos-de-final,1
shawonsahriar,https://steemit.com/blocktradesworldcup/@shawonsahriar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
shahaan,https://steemit.com/blocktradesworldcup/@shahaan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-ae5735fe434c2,1
sandrapatricia,https://steemit.com/blocktradesworldcup/@sandrapatricia/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
salvao,https://steemit.com/busy/@salvao/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
rothberg,https://steemit.com/blocktradesworldcup/@rothberg/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
rokhani,https://steemit.com/blocktradesworldcup/@rokhani/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
rnunez09,https://steemit.com/blocktradesworldcup/@rnunez09/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
rharphelle,https://steemit.com/blocktradesworldcup/@rharphelle/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,1
